Attributes,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Symbols,AAPL,GOOGL,TSLA,AAPL,GOOGL,TSLA,AAPL,GOOGL,TSLA,AAPL,GOOGL,TSLA,AAPL,GOOGL,TSLA,AAPL,GOOGL,TSLA
Date,,,,,,,,,,,,,,,,,,
2018-11-28,43.73215103149414,54.589500427246094,23.191333770751953,45.23500061035156,54.589500427246094,23.191333770751953,45.3224983215332,54.643001556396484,23.218666076660156,43.73249816894531,52.147499084472656,22.81399917602539,44.182498931884766,52.87300109863281,23.06599998474121,184250000,46042000,61914000
2018-11-29,43.39619445800781,54.729000091552734,22.744667053222656,44.88750076293945,54.729000091552734,22.744667053222656,45.70000076293945,55.00749969482422,23.166667938232422,44.42499923706055,54.099998474121094,22.636667251586914,45.665000915527344,54.17649841308594,23.133333206176758,167080000,31004000,46210500
2018-11-30,43.1617546081543,55.48249816894531,23.365333557128906,44.64500045776367,55.48249816894531,23.365333557128906,45.08250045776367,55.48249816894531,23.440000534057617,44.25749969482422,54.159000396728516,22.55066680908203,45.0724983215332,54.78150177001953,22.788667678833008,158126000,59668000,84436500
2018-12-03,44.669921875,55.81800079345703,23.89933204650879,46.20500183105469,55.81800079345703,23.89933204650879,46.23500061035156,56.75,24.399999618530273,45.3025016784668,55.58649826049805,23.46666717529297,46.1150016784668,56.608001708984375,24.0,163210000,57532000,124597500
2018-12-04,42.704952239990234,53.12350082397461,23.979999542236328,44.17250061035156,53.12350082397461,23.979999542236328,45.59749984741211,55.71200180053711,24.57866668701172,44.067501068115234,53.03900146484375,23.46666717529297,45.23749923706055,55.64950180053711,23.73666763305664,165377200,45630000,126928500
2018-12-06,42.22880554199219,53.90399932861328,24.20400047302246,43.68000030517578,53.90399932861328,24.20400047302246,43.69499969482422,53.97100067138672,24.492000579833984,42.60499954223633,52.124000549316406,23.384000778198242,42.939998626708984,52.25,23.733999252319336,172393600,47436000,117637500
2018-12-07,40.72305679321289,52.32899856567383,23.864667892456055,42.122501373291016,52.32899856567383,23.864667892456055,43.622501373291016,54.25149917602539,25.299333572387695,42.07500076293945,51.96849822998047,23.843332290649414,43.372501373291016,53.61149978637695,24.600000381469727,169126400,42682000,172668000
2018-12-10,40.9913444519043,52.659000396728516,24.343332290649414,42.400001525878906,52.659000396728516,24.343332290649414,42.522499084472656,52.97999954223633,24.398666381835938,40.83250045776367,51.650001525878906,23.541332244873047,41.25,52.14699935913086,24.0,248104000,33652000,99202500
2018-12-11,40.756893157958984,53.08250045776367,24.450666427612305,42.157501220703125,53.08250045776367,24.450666427612305,42.9474983215332,53.52000045776367,24.81133270263672,41.75,52.505001068115234,24.01533317565918,42.915000915527344,53.34700012207031,24.660667419433594,189126800,33852000,94632000
2018-12-12,40.87049102783203,53.686500549316406,24.440000534057617,42.275001525878906,53.686500549316406,24.440000534057617,42.97999954223633,54.58649826049805,24.79400062561035,42.255001068115234,53.5984992980957,24.3439998626709,42.599998474121094,53.854000091552734,24.628000259399414,142510800,28960000,75405000
2018-12-13,41.317626953125,53.676998138427734,25.119333267211914,42.73749923706055,53.676998138427734,25.119333267211914,43.14250183105469,54.42100143432617,25.16266632080078,42.38750076293945,53.2495002746582,24.450000762939453,42.622501373291016,53.78350067138672,24.676666259765625,127594400,24986000,110488500
2018-12-14,39.99555206298828,52.58549880981445,24.380666732788086,41.369998931884766,52.58549880981445,24.380666732788086,42.27000045776367,53.58599853515625,25.191333770751953,41.31999969482422,52.46849822998047,24.288667678833008,42.25,53.000999450683594,25.0,162814800,36358000,95064000
2018-12-17,39.623355865478516,51.282501220703125,23.22800064086914,40.98500061035156,51.282501220703125,23.22800064086914,42.087501525878906,53.11899948120117,24.3799991607666,40.682498931884766,50.83150100708008,22.92533302307129,41.36249923706055,52.35049819946289,24.133333206176758,177151600,49932000,115110000
2018-12-18,40.138153076171875,52.170501708984375,22.468666076660156,41.51750183105469,52.170501708984375,22.468666076660156,41.88249969482422,52.984500885009766,23.43666648864746,41.09749984741211,51.52399826049805,22.246000289916992,41.345001220703125,51.70000076293945,23.369333267211914,135366000,43640000,106500000
2018-12-19,38.88618850708008,51.77299880981445,22.197999954223633,40.22249984741211,51.77299880981445,22.197999954223633,41.86249923706055,53.785499572753906,23.134000778198242,39.772499084472656,50.971500396728516,21.982667922973633,41.5,52.364498138427734,22.50666618347168,196189200,58264000,124113000
2018-12-20,37.90489959716797,51.17900085449219,21.025333404541016,39.20750045776367,51.17900085449219,21.025333404541016,40.52750015258789,52.37200164794922,22.019332885742188,38.82500076293945,50.393001556396484,20.791332244873047,40.099998474121094,51.29999923706055,21.803333282470703,259092000,53674000,136078500
2018-12-21,36.430564880371094,49.5625,21.31800079345703,37.682498931884766,49.5625,21.31800079345703,39.540000915527344,51.88349914550781,21.564666748046875,37.407501220703125,49.05950164794922,20.82933235168457,39.21500015258789,51.60200119018555,21.15999984741211,382978400,104656000,120252000
2018-12-24,35.48795700073242,49.23350143432617,19.69266700744629,36.70750045776367,49.23350143432617,19.69266700744629,37.88750076293945,50.60599899291992,20.96666717529297,36.647499084472656,48.882999420166016,19.68000030517578,37.037498474121094,49.215999603271484,20.899999618530273,148676800,36360000,83398500
2018-12-26,37.987083435058594,52.39250183105469,21.73933219909668,39.29249954223633,52.39250183105469,21.73933219909668,39.307498931884766,52.42250061035156,21.79800033569336,36.68000030517578,49.63249969482422,19.606000900268555,37.07500076293945,49.89950180053711,20.0,234330000,46318000,122446500
2018-12-27,37.74054718017578,52.64500045776367,21.075332641601562,39.037498474121094,52.64500045776367,21.075332641601562,39.192501068115234,52.66699981689453,21.47800064086914,37.51750183105469,50.349998474121094,20.100000381469727,38.959999084472656,51.310001373291016,21.32266616821289,212468400,45996000,128626500
2018-12-28,37.7598876953125,52.33399963378906,22.257999420166016,39.057498931884766,52.33399963378906,22.257999420166016,39.630001068115234,53.21149826049805,22.416000366210938,38.63750076293945,52.099998474121094,21.227333068847656,39.375,52.974998474121094,21.540000915527344,169165600,34398000,149085000
2018-12-31,38.124839782714844,52.24800109863281,22.18666648864746,39.435001373291016,52.24800109863281,22.18666648864746,39.84000015258789,53.14950180053711,22.61400032043457,39.119998931884766,51.652000427246094,21.68400001525879,39.63249969482422,52.89149856567383,22.519332885742188,140014000,33110000,94534500
2019-01-02,38.16834259033203,52.73400115966797,20.674667358398438,39.47999954223633,52.73400115966797,20.674667358398438,39.712501525878906,53.03950119018555,21.0086669921875,38.557498931884766,51.263999938964844,19.920000076293945,38.72249984741211,51.36000061035156,20.406667709350586,148158800,31868000,174879000
2019-01-03,34.36649703979492,51.27349853515625,20.02400016784668,35.54750061035156,51.27349853515625,20.02400016784668,36.43000030517578,53.3129997253418,20.626667022705078,35.5,51.118499755859375,19.825332641601562,35.994998931884766,52.53350067138672,20.46666717529297,365248800,41960000,104478000
2019-01-04,35.833580017089844,53.903499603271484,21.179332733154297,37.064998626708984,53.903499603271484,21.179332733154297,37.13750076293945,54.0,21.200000762939453,35.95000076293945,51.84299850463867,20.18199920654297,36.13249969482422,52.12799835205078,20.399999618530273,234428400,46022000,110911500
2019-01-07,35.753822326660156,53.79600143432617,22.33066749572754,36.98249816894531,53.79600143432617,22.33066749572754,37.20750045776367,54.1349983215332,22.44933319091797,36.474998474121094,53.13199996948242,21.183332443237305,37.17499923706055,54.048500061035156,21.447999954223633,219111200,47446000,113268000
2019-01-08,36.43539810180664,54.26850128173828,22.356666564941406,37.6875,54.26850128173828,22.356666564941406,37.95500183105469,54.66749954223633,22.93400001525879,37.130001068115234,53.41749954223633,21.801332473754883,37.38999938964844,54.29999923706055,22.797332763671875,164101200,35414000,105127500
2019-01-09,37.05413055419922,54.08250045776367,22.568666458129883,38.32749938964844,54.08250045776367,22.568666458129883,38.63249969482422,54.582000732421875,22.899999618530273,37.407501220703125,53.71849822998047,22.097999572753906,37.8224983215332,54.39950180053711,22.366666793823242,180396400,26998000,81493500
2019-01-10,37.17257308959961,53.94150161743164,22.99799919128418,38.45000076293945,53.94150161743164,22.99799919128418,38.49250030517578,53.990501403808594,23.025999069213867,37.71500015258789,53.23400115966797,22.119333267211914,38.125,53.74700164794922,22.293333053588867,143122800,26598000,90846000
2019-01-11,36.80760192871094,53.2234992980957,23.150667190551758,38.0724983215332,53.2234992980957,23.150667190551758,38.42499923706055,53.66849899291992,23.227333068847656,37.877498626708984,52.82149887084961,22.584667205810547,38.220001220703125,53.494998931884766,22.805999755859375,108092800,30864000,75586500
2019-01-14,36.254127502441406,52.57550048828125,22.293333053588867,37.5,52.57550048828125,22.293333053588867,37.817501068115234,52.92250061035156,22.833332061767578,37.30500030517578,52.4275016784668,22.266666412353516,37.712501525878906,52.66699981689453,22.825332641601562,129756800,28490000,78709500
2019-01-15,36.99612808227539,54.32550048828125,22.961999893188477,38.26750183105469,54.32550048828125,22.961999893188477,38.34749984741211,54.41350173950195,23.253332138061523,37.51250076293945,52.72200012207031,22.299999237060547,37.567501068115234,52.9005012512207,22.333332061767578,114843600,37518000,90849000
2019-01-16,37.44810104370117,54.47549819946289,23.06999969482422,38.73500061035156,54.47549819946289,23.06999969482422,38.970001220703125,55.11800003051758,23.46666717529297,38.25,54.4005012512207,22.899999618530273,38.27000045776367,54.5,22.985332489013672,122278800,38280000,70375500
2019-01-17,37.67045593261719,54.95600128173828,23.15399932861328,38.96500015258789,54.95600128173828,23.15399932861328,39.415000915527344,55.03499984741211,23.433332443237305,38.314998626708984,54.16299819946289,22.94333267211914,38.54999923706055,54.39950180053711,23.08066749572754,119284800,24896000,55150500
2019-01-18,37.90249252319336,55.3650016784668,20.150667190551758,39.20500183105469,55.3650016784668,20.150667190551758,39.470001220703125,55.900001525878906,21.808666229248047,38.994998931884766,54.9640007019043,19.98200035095215,39.375,55.429500579833984,21.53333282470703,135004000,44892000,362262000
2019-01-22,37.051727294921875,53.93149948120117,19.92799949645996,38.32500076293945,53.93149948120117,19.92799949645996,39.182498931884766,54.94850158691406,20.53333282470703,38.154998779296875,53.544498443603516,19.700000762939453,39.102500915527344,54.79999923706055,20.321332931518555,121576000,39632000,181000500
2019-01-23,37.201568603515625,54.22050094604492,19.172666549682617,38.47999954223633,54.22050094604492,19.172666549682617,38.78499984741211,54.647499084472656,19.633333206176758,37.92499923706055,53.378501892089844,18.779333114624023,38.537498474121094,54.34299850463867,19.5,92522400,25194000,187950000
2019-01-24,36.906707763671875,54.20000076293945,19.43400001525879,38.17499923706055,54.20000076293945,19.43400001525879,38.619998931884766,54.400001525878906,19.57866668701172,37.935001373291016,53.500999450683594,18.618667602539062,38.52750015258789,54.1254997253418,18.868667602539062,101766000,29114000,120183000
2019-01-25,38.12968063354492,55.07550048828125,19.80266761779785,39.439998626708984,55.07550048828125,19.80266761779785,39.532501220703125,55.167999267578125,19.90133285522461,38.58000183105469,54.59000015258789,19.303333282470703,38.869998931884766,54.71149826049805,19.625999450683594,134142000,23260000,108744000
2019-01-28,37.77680587768555,53.99300003051758,19.7586669921875,39.07500076293945,53.99300003051758,19.7586669921875,39.08250045776367,54.66849899291992,19.83066749572754,38.415000915527344,53.730499267578125,19.183332443237305,38.9474983215332,54.503501892089844,19.527332305908203,104768400,29334000,96349500
2019-01-29,37.385257720947266,53.50299835205078,19.83066749572754,38.66999816894531,53.50299835205078,19.83066749572754,39.532501220703125,54.23649978637695,19.90399932861328,38.52750015258789,53.30099868774414,19.453332901000977,39.0625,54.051998138427734,19.684667587280273,166348800,19704000,69325500
2019-01-30,39.93996810913086,54.89950180053711,20.584667205810547,41.3125,54.89950180053711,20.584667205810547,41.537498474121094,54.97600173950195,20.600000381469727,40.057498931884766,53.832000732421875,19.89933204650879,40.8125,53.86800003051758,20.030000686645508,244439200,29452000,168754500
2019-01-31,40.22758102416992,56.294498443603516,20.468000411987305,41.61000061035156,56.294498443603516,20.468000411987305,42.25,56.38349914550781,20.770666122436523,41.13999938964844,55.26250076293945,19.600000381469727,41.52750015258789,55.61199951171875,20.066667556762695,162958400,40232000,188538000
2019-02-01,40.24692916870117,55.930999755859375,20.81399917602539,41.630001068115234,55.930999755859375,20.81399917602539,42.244998931884766,56.720001220703125,21.073333740234375,41.48249816894531,55.712501525878906,20.233333587646484,41.7400016784668,56.114498138427734,20.3613338470459,130672400,33116000,109251000
2019-02-04,41.39013671875,57.07099914550781,20.859333038330078,42.8125,57.07099914550781,20.859333038330078,42.915000915527344,57.117000579833984,21.020000457763672,41.81999969482422,55.8754997253418,20.125333786010742,41.852500915527344,55.95050048828125,20.865333557128906,125982000,78408000,110281500
2019-02-05,42.098289489746094,57.59349822998047,21.42333221435547,43.54499816894531,57.59349822998047,21.42333221435547,43.77000045776367,57.63850021362305,21.496000289916992,43.087501525878906,56.18000030517578,20.816667556762695,43.21500015258789,56.48149871826172,20.832666397094727,144406400,82296000,101142000
2019-02-06,42.11280059814453,56.144500732421875,21.148000717163086,43.560001373291016,56.144500732421875,21.148000717163086,43.89250183105469,57.70000076293945,21.615999221801758,43.212501525878906,55.917999267578125,21.041332244873047,43.662498474121094,57.4635009765625,21.305999755859375,112958400,48256000,75577500
2019-02-07,41.31520462036133,55.295501708984375,20.500667572021484,42.73500061035156,55.295501708984375,20.500667572021484,43.48500061035156,55.5994987487793,20.979999542236328,42.584999084472656,54.679500579833984,20.200000762939453,43.099998474121094,55.590999603271484,20.886667251586914,126966800,38298000,97809000
2019-02-08,41.36375427246094,55.11899948120117,20.386667251586914,42.602500915527344,55.11899948120117,20.386667251586914,42.665000915527344,55.255001068115234,20.496667861938477,42.10499954223633,54.71200180053711,19.899999618530273,42.247501373291016,54.74399948120117,20.455333709716797,95280000,21766000,87663000
2019-02-11,41.12586975097656,55.10599899291992,20.856000900268555,42.35749816894531,55.10599899291992,20.856000900268555,42.8025016784668,55.67150115966797,21.239999771118164,42.3125,55.0,20.700000762939453,42.76250076293945,55.1875,20.773332595825195,83973600,18498000,106945500
2019-02-12,41.48026657104492,56.37900161743164,20.78733253479004,42.72249984741211,56.37900161743164,20.78733253479004,42.75,56.643001556396484,21.21266746520996,42.42499923706055,55.550498962402344,20.641332626342773,42.525001525878906,55.550498962402344,21.079999923706055,89134000,35036000,82764000
2019-02-13,41.307926177978516,56.43149948120117,20.544666290283203,42.54499816894531,56.43149948120117,20.544666290283203,43.119998931884766,57.14250183105469,20.850000381469727,42.47999954223633,56.29999923706055,20.3713321685791,42.84749984741211,56.652000427246094,20.823333740234375,89960800,28042000,77124000
2019-02-14,41.45841598510742,56.459999084472656,20.251333236694336,42.70000076293945,56.459999084472656,20.251333236694336,42.814998626708984,56.80649948120117,20.451332092285156,42.345001220703125,55.85449981689453,20.066667556762695,42.4275016784668,56.25,20.225332260131836,87342800,21106000,78012000
2019-02-15,41.366180419921875,55.98149871826172,20.525333404541016,42.60499954223633,55.98149871826172,20.525333404541016,42.92499923706055,56.96500015258789,20.53333282470703,42.4375,55.83599853515625,20.260000228881836,42.8125,56.96500015258789,20.299999237060547,98507200,27826000,58573500
2019-02-19,41.489967346191406,56.32550048828125,20.375999450683594,42.73249816894531,56.32550048828125,20.375999450683594,42.86000061035156,56.481998443603516,20.769332885742188,42.372501373291016,55.832000732421875,20.364667892456055,42.4275016784668,55.832000732421875,20.437332153320312,75891200,21980000,62526000
2019-02-20,41.756980895996094,56.02949905395508,20.17066764831543,43.00749969482422,56.02949905395508,20.17066764831543,43.33000183105469,56.54650115966797,20.420000076293945,42.747501373291016,55.587501525878906,19.933332443237305,42.79750061035156,56.444000244140625,20.29400062561035,104457600,24090000,107131500
2019-02-21,41.52153015136719,55.21049880981445,19.415332794189453,42.76499938964844,55.21049880981445,19.415332794189453,43.092498779296875,55.95750045776367,20.215999603271484,42.57500076293945,54.89899826049805,19.366666793823242,42.95000076293945,55.93899917602539,20.12066650390625,68998800,33272000,133638000
2019-02-22,41.98514175415039,55.827999114990234,19.6473331451416,43.24250030517578,55.827999114990234,19.6473331451416,43.25,55.86249923706055,19.766666412353516,42.845001220703125,55.025001525878906,19.47333335876465,42.89500045776367,55.48500061035156,19.632667541503906,75652800,29436000,86109000
2019-02-25,42.29098129272461,55.86650085449219,19.917999267578125,43.557498931884766,55.86650085449219,19.917999267578125,43.967498779296875,56.27000045776367,20.19333267211914,43.48749923706055,55.705501556396484,19.799999237060547,43.540000915527344,56.096500396728516,19.860666275024414,87493600,26208000,99397500
2019-02-26,42.31526184082031,56.10049819946289,19.857332229614258,43.58250045776367,56.10049819946289,19.857332229614258,43.82500076293945,56.321998596191406,20.134000778198242,43.29249954223633,55.334999084472656,19.251333236694336,43.4275016784668,55.71849822998047,19.481332778930664,68280800,35026000,128737500
2019-02-27,42.44633102416992,56.144500732421875,20.982667922973633,43.717498779296875,56.144500732421875,20.982667922973633,43.75,56.2864990234375,21.086666107177734,43.182498931884766,55.428001403808594,20.036666870117188,43.3025016784668,55.70050048828125,20.118667602539062,111341600,22092000,167758500
2019-02-28,42.02882766723633,56.32749938964844,21.325332641601562,43.287498474121094,56.32749938964844,21.325332641601562,43.727500915527344,56.699501037597656,21.333332061767578,43.22999954223633,55.920501708984375,20.720666885375977,43.58000183105469,55.95000076293945,21.261333465576172,112861600,27422000,157810500
2019-03-01,42.470603942871094,57.42599868774414,19.652666091918945,43.74250030517578,57.42599868774414,19.652666091918945,43.787498474121094,57.5,20.475332260131836,43.22249984741211,56.54999923706055,19.459999084472656,43.56999969482422,56.54999923706055,20.46266746520996,103544800,34086000,343671000
2019-03-04,42.68421173095703,57.67100143432617,19.02400016784668,43.962501525878906,57.67100143432617,19.02400016784668,44.4375,58.2760009765625,19.933332443237305,43.49250030517578,56.912498474121094,18.851999282836914,43.92250061035156,57.72800064086914,19.874666213989258,109744800,35490000,256452000
2019-03-05,42.60654067993164,58.45949935913086,18.43600082397461,43.88249969482422,58.45949935913086,18.43600082397461,44.0,58.824501037597656,18.933332443237305,43.6349983215332,57.6510009765625,18.00666618347168,43.98500061035156,57.79999923706055,18.799999237060547,78949600,40094000,281470500
2019-03-06,42.36137771606445,58.24700164794922,18.416000366210938,43.630001068115234,58.24700164794922,18.416000366210938,43.872501373291016,58.73699951171875,18.767332077026367,43.48500061035156,58.15250015258789,18.292667388916016,43.66749954223633,58.5880012512207,18.43199920654297,83241600,23602000,155032500
2019-03-07,41.871063232421875,57.54249954223633,18.439332962036133,43.125,57.54249954223633,18.439332962036133,43.61000061035156,58.17900085449219,18.979999542236328,43.005001068115234,57.08549880981445,18.28333282470703,43.467498779296875,58.025001525878906,18.589332580566406,99185600,30086000,141637500
2019-03-08,41.97058868408203,57.49850082397461,18.94266700744629,43.227500915527344,57.49850082397461,18.94266700744629,43.26750183105469,57.67250061035156,19.03933334350586,42.375,56.5099983215332,18.392667770385742,42.58000183105469,56.69499969482422,18.46066665649414,95997600,23694000,132294000
2019-03-11,43.42454528808594,58.9630012512207,19.39466667175293,44.724998474121094,58.9630012512207,19.39466667175293,44.779998779296875,58.99549865722656,19.41866683959961,43.837501525878906,57.57849884033203,18.700000762939453,43.872501373291016,57.599998474121094,18.90133285522461,128044000,30032000,110884500
2019-03-12,43.91242980957031,59.86249923706055,18.890666961669922,45.227500915527344,59.86249923706055,18.890666961669922,45.66749954223633,60.285499572753906,19.204666137695312,44.842498779296875,59.1150016784668,18.737333297729492,45.0,59.1150016784668,19.099332809448242,129870400,42220000,112561500
2019-03-13,44.10661315917969,59.952999114990234,19.263999938964844,45.4275016784668,59.952999114990234,19.263999938964844,45.82500076293945,60.35599899291992,19.465999603271484,45.22999954223633,59.89550018310547,18.84666633605957,45.5625,60.29650115966797,18.926666259765625,124130000,25888000,102670500
2019-03-14,44.596923828125,59.62649917602539,19.33066749572754,45.932498931884766,59.62649917602539,19.33066749572754,46.025001525878906,60.23500061035156,19.69266700744629,45.63999938964844,59.561500549316406,19.21933364868164,45.974998474121094,59.95100021362305,19.496667861938477,94318000,27302000,106551000
2019-03-15,45.17705154418945,59.51499938964844,18.36199951171875,46.529998779296875,59.51499938964844,18.36199951171875,46.83250045776367,60.08599853515625,18.9146671295166,45.935001373291016,59.35049819946289,18.293333053588867,46.212501525878906,59.900001525878906,18.900667190551758,156171600,51886000,221782500
2019-03-18,45.638240814208984,59.4275016784668,17.965999603271484,47.005001068115234,59.4275016784668,17.965999603271484,47.09749984741211,59.747501373291016,18.536666870117188,46.4474983215332,59.07400131225586,17.81999969482422,46.45000076293945,59.484500885009766,18.399999618530273,104879200,24442000,154215000
2019-03-19,45.276573181152344,60.12300109863281,17.83133316040039,46.63249969482422,60.12300109863281,17.83133316040039,47.247501373291016,60.170501708984375,18.219999313354492,46.47999954223633,59.472999572753906,17.56399917602539,47.087501525878906,59.58599853515625,17.833332061767578,126585600,29788000,177009000
2019-03-20,45.67222213745117,61.32149887084961,18.239999771118164,47.040000915527344,61.32149887084961,18.239999771118164,47.372501373291016,61.4995002746582,18.33133316040039,46.182498931884766,59.97949981689453,17.753332138061523,46.557498931884766,60.06999969482422,17.979333877563477,124140800,41508000,103623000
2019-03-21,47.354347229003906,61.80649948120117,18.26799964904785,48.772499084472656,61.80649948120117,18.26799964904785,49.08250045776367,61.821998596191406,18.43000030517578,47.45249938964844,60.82899856567383,17.89666748046875,47.505001068115234,61.0,18.17333221435547,204136800,28150000,89206500
2019-03-22,46.37371826171875,60.38249969482422,17.635332107543945,47.76250076293945,60.38249969482422,17.635332107543945,49.42250061035156,61.68149948120117,18.18666648864746,47.69499969482422,60.29999923706055,17.600000381469727,48.834999084472656,61.442501068115234,18.172000885009766,169630800,34422000,131184000
2019-03-25,45.813018798828125,59.86899948120117,17.3613338470459,47.185001373291016,59.86899948120117,17.3613338470459,47.994998931884766,60.47200012207031,17.545333862304688,46.650001525878906,59.5,16.964000701904297,47.877498626708984,59.97800064086914,17.31399917602539,175381200,27576000,153225000
2019-03-26,45.33967971801758,59.492000579833984,17.851333618164062,46.6974983215332,59.492000579833984,17.851333618164062,48.220001220703125,60.38249969482422,18.017332077026367,46.14500045776367,59.0880012512207,17.6286678314209,47.915000915527344,60.259498596191406,17.62933349609375,199202000,30752000,110263500
2019-03-27,45.747474670410156,58.9005012512207,18.32200050354004,47.11750030517578,58.9005012512207,18.32200050354004,47.439998626708984,59.59600067138672,18.357999801635742,46.63750076293945,58.21149826049805,17.8786678314209,47.1875,59.59600067138672,17.916667938232422,119393600,29428000,131688000
2019-03-28,45.808162689208984,58.61349868774414,18.57466697692871,47.18000030517578,58.61349868774414,18.57466697692871,47.38999938964844,58.86249923706055,18.68866729736328,46.88249969482422,58.17150115966797,18.34000015258789,47.23749923706055,58.775001525878906,18.477333068847656,83121600,22402000,101611500
2019-03-29,46.10672378540039,58.84450149536133,18.657333374023438,47.48749923706055,58.84450149536133,18.657333374023438,47.52000045776367,59.19850158691406,18.67733383178711,47.1349983215332,58.319000244140625,18.299999237060547,47.45750045776367,59.00899887084961,18.579999923706055,94256000,30890000,89869500
2019-04-01,46.419837951660156,59.94900131225586,19.278667449951172,47.810001373291016,59.94900131225586,19.278667449951172,47.91999816894531,60.0099983215332,19.280000686645508,47.095001220703125,59.31800079345703,18.75200080871582,47.90999984741211,59.37699890136719,18.841333389282227,111448000,27706000,121656000
2019-04-02,47.09461975097656,60.277000427246094,19.058666229248047,48.505001068115234,60.277000427246094,19.058666229248047,48.6150016784668,60.29050064086914,19.29599952697754,47.76250076293945,59.5620002746582,18.92533302307129,47.772499084472656,60.002498626708984,19.219999313354492,91062800,18288000,82183500
2019-04-03,47.41746139526367,60.54050064086914,19.45400047302246,48.837501525878906,60.54050064086914,19.45400047302246,49.125,61.029998779296875,19.744667053222656,48.287498474121094,60.25400161743164,19.14466667175293,48.3125,60.6349983215332,19.154666900634766,93087200,22180000,118791000
2019-04-04,47.49999237060547,60.97249984741211,17.851999282836914,48.92250061035156,60.97249984741211,17.851999282836914,49.092498779296875,61.02750015258789,18.079999923706055,48.28499984741211,60.45199966430664,17.37266731262207,48.6974983215332,60.56449890136719,17.459333419799805,76457200,21022000,355810500
2019-04-05,47.817962646484375,60.5724983215332,18.33066749572754,49.25,60.5724983215332,18.33066749572754,49.275001525878906,61.019500732421875,18.406667709350586,48.98249816894531,60.50149917602539,17.74066734313965,49.11249923706055,60.96500015258789,17.99066734313965,74106400,20012000,195574500
2019-04-08,48.5704345703125,60.41400146484375,18.213333129882812,50.025001525878906,60.41400146484375,18.213333129882812,50.057498931884766,60.6974983215332,18.743999481201172,49.084999084472656,60.23500061035156,18.029333114624023,49.10499954223633,60.55550003051758,18.512666702270508,103526800,21750000,156156000
2019-04-09,48.42478942871094,60.134498596191406,18.15399932861328,49.875,60.134498596191406,18.15399932861328,50.712501525878906,60.35749816894531,18.333332061767578,49.807498931884766,59.91899871826172,17.974000930786133,50.08000183105469,60.09450149536133,18.110000610351562,143072800,19668000,88560000
2019-04-10,48.69664764404297,60.3224983215332,18.40399932861328,50.154998779296875,60.3224983215332,18.40399932861328,50.185001373291016,60.446998596191406,18.558666229248047,49.54499816894531,60.03300094604492,18.19266700744629,49.66999816894531,60.25450134277344,18.44933319091797,86781200,15510000,105919500
2019-04-11,48.29129409790039,60.47949981689453,17.89466667175293,49.73749923706055,60.47949981689453,17.89466667175293,50.25,60.637001037597656,18.03333282470703,49.61000061035156,60.22700119018555,17.706666946411133,50.212501525878906,60.44499969482422,17.886667251586914,83603200,16998000,147538500
2019-04-12,48.27186584472656,61.13650131225586,17.84666633605957,49.717498779296875,61.13650131225586,17.84666633605957,50.03499984741211,61.15250015258789,18.1299991607666,49.0525016784668,60.66450119018555,17.788667678833008,49.79999923706055,60.78099822998047,18.014667510986328,111042800,24312000,101190000
2019-04-15,48.3592529296875,61.326499938964844,17.7586669921875,49.807498931884766,61.326499938964844,17.7586669921875,49.962501525878906,61.46500015258789,17.92533302307129,49.502498626708984,60.72800064086914,17.242000579833984,49.64500045776367,61.204498291015625,17.908666610717773,70146400,23796000,150579000
2019-04-16,48.364112854003906,61.59550094604492,18.224000930786133,49.8125,61.59550094604492,18.224000930786133,50.342498779296875,61.79899978637695,18.333332061767578,49.63999938964844,61.25199890136719,17.648000717163086,49.8650016784668,61.5,17.71666717529297,102785600,22622000,109093500
2019-04-17,49.305908203125,62.00699996948242,18.082000732421875,50.782501220703125,62.00699996948242,18.082000732421875,50.845001220703125,62.255001068115234,18.319332122802734,49.65250015258789,61.64500045776367,17.902666091918945,49.8849983215332,61.849998474121094,18.316667556762695,115627200,30366000,76897500
2019-04-18,49.48309326171875,62.07350158691406,18.21733283996582,50.96500015258789,62.07350158691406,18.21733283996582,51.037498474121094,62.297000885009766,18.32266616821289,50.630001068115234,61.97050094604492,17.983333587646484,50.779998779296875,62.25,18.082000732421875,96783200,24750000,88144500
2019-04-22,49.64572525024414,62.6879997253418,17.516666412353516,51.13249969482422,62.6879997253418,17.516666412353516,51.23500061035156,62.71699905395508,17.978666305541992,50.584999084472656,61.66849899291992,17.498666763305664,50.70750045776367,61.833499908447266,17.933332443237305,77758000,19084000,182206500
2019-04-23,50.361785888671875,63.52949905395508,17.593332290649414,51.869998931884766,63.52949905395508,17.593332290649414,51.9375,63.721500396728516,17.706666946411133,50.974998474121094,62.5984992980957,17.049999237060547,51.10749816894531,62.832000732421875,17.343332290649414,93292000,31868000,164158500
2019-04-24,50.28411102294922,63.002498626708984,17.243999481201172,51.790000915527344,63.002498626708984,17.243999481201172,52.119998931884766,63.70000076293945,17.687999725341797,51.76250076293945,62.990501403808594,17.200000762939453,51.84000015258789,63.52949905395508,17.59000015258789,70162400,23396000,160912500
